online_ride_id,type,cycle_brand,beginning_location,beginning_id,finish_location,finish_id,beginning_lat,beginning_lng,finish_lat,finish_lng,user_status,beginning_date,beginning_time,finish_date,finish_time,ride_duration,season,minutes_price,charge_percent,customer_id,first_name,last_name,email,birth_date,gender,bank_account,bank_name,payment_date,payment_amount
7D1F426B8E5DEEDB235,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/29/2023,21:47:00,1/29/2023,22:03:00,16,Winter,0.05,0.9,235,Charlotte,Martinez,CharlotteMartinez@gmail.com,4/21/1999,female,6.39E+15,JPMorgan Chase,11/15/2023,0.675
D58B70BAE5FE3CA5236,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/3/2023,9:15:00,1/3/2023,9:30:00,15,Winter,0.05,0.9,236,Scarlett,Wilson,ScarlettWilson@gmail.com,10/22/1962,female,2.01E+15,Citibank,6/23/2023,0.945
A0E5E97FD66D32EC237,classic,brand3,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/4/2023,9:27:00,1/4/2023,9:40:00,13,Winter,0.05,0.9,237,Amelia,Lee,AmeliaLee@gmail.com,5/15/1997,female,6.59E+14,Wells Fargo,7/5/2023,1.125
140E213103480050238,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/14/2023,13:45:00,1/14/2023,13:54:00,9,Winter,0.05,0.9,238,Olivia,Taylor,OliviaTaylor@gmail.com,1/20/1988,female,7.81E+15,JPMorgan Chase,7/4/2023,0.765
6FAB9C6EA881BAA1239,classic,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/28/2023,9:06:00,1/28/2023,9:20:00,14,Winter,0.05,0.9,239,Ava,Lee,AvaLee@gmail.com,3/11/1988,female,4.26E+15,Wells Fargo,3/22/2023,1.125
2798A70EA27647C9240,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/21/2023,9:02:00,1/21/2023,9:16:00,13,Winter,0.05,0.9,240,Chloe,Moore,ChloeMoore@gmail.com,1/12/1962,female,5.99E+15,Bank of America,9/11/2023,0.675
8660D84E58A61D50241,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/18/2023,18:22:00,1/18/2023,18:35:00,13,Winter,0.05,0.9,241,Mia,Rodriguez,MiaRodriguez@gmail.com,2/9/1968,female,5.36E+14,JPMorgan Chase,4/29/2023,0.72
33A3DD8A1B338285242,electric,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/31/2023,18:13:00,1/31/2023,18:26:00,13,Winter,0.05,0.9,242,Charlotte,Wright,CharlotteWright@gmail.com,3/12/1980,female,2.68E+15,Citibank,7/18/2023,0.9
032CDDA1855FE362243,classic,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/10/2023,18:31:00,1/10/2023,18:45:00,14,Winter,0.05,0.9,243,Mia,Moore,MiaMoore@gmail.com,8/21/2005,female,9.50E+15,Citibank,3/31/2023,0.765
479CEEB65D9FCBD7244,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/11/2023,12:57:00,1/11/2023,13:11:00,14,Winter,0.05,0.9,244,Amelia,Jackson,AmeliaJackson@gmail.com,3/25/1971,female,2.70E+15,HSBC,9/3/2023,0.9
8766798B3F5D6CE9245,electric,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/9/2023,17:57:00,1/9/2023,18:08:00,12,Winter,0.05,0.9,245,Charlotte,Clark,CharlotteClark@gmail.com,5/14/1980,female,3.36E+15,Wells Fargo,10/4/2023,0.765
652F84FA919283C0246,electric,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/4/2023,17:59:00,1/4/2023,18:12:00,13,Winter,0.05,0.9,246,Isla,Harris,IslaHarris@gmail.com,3/21/1961,female,4.18E+15,Citibank,4/1/2023,0.72
470C7D4F3FE12279247,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/25/2023,18:21:00,1/25/2023,18:34:00,13,Winter,0.05,0.9,247,Sophia,Hall,SophiaHall@gmail.com,12/7/2007,female,9.20E+15,Citibank,3/28/2023,0.675
FF9250A3DE873ED5248,classic,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/30/2023,18:57:00,1/30/2023,19:12:00,15,Winter,0.05,0.9,248,Emma,Wilson,EmmaWilson@gmail.com,11/5/1974,female,9.56E+15,Wells Fargo,4/26/2023,0.81
C4F53D25678A240E249,classic,brand3,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/3/2023,18:18:00,1/3/2023,18:24:00,5,Winter,0.05,0.9,249,Ava,Rodriguez,AvaRodriguez@gmail.com,3/12/1954,female,8.49E+15,JPMorgan Chase,1/2/2023,0.72
9A313C6BC6CA5ABE250,electric,brand4,McClurg Ct & Ohio St,TA1306000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/17/2023,15:27:00,1/17/2023,15:27:00,0,Winter,0.05,0.9,250,Emma,Moore,EmmaMoore@gmail.com,7/17/1973,female,8.80E+15,Citibank,7/28/2023,0.765
FD97B640C7F32318251,electric,brand1,McClurg Ct & Ohio St,TA1306000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/14/2023,15:33:00,1/14/2023,15:33:00,0,Winter,0.05,0.9,251,Olivia,Lee,OliviaLee@gmail.com,7/31/1977,female,7.42E+15,Wells Fargo,10/12/2023,0.81
2097C124AE14DEEA252,electric,brand2,Wood St & Taylor St (Temp),13285,Wood St & Taylor St (Temp),13285,41.87,-87.67,41.87,-87.67,member,1/28/2023,16:55:00,1/28/2023,16:55:00,0,Winter,0.05,0.9,252,Mia,Garcia,MiaGarcia@gmail.com,9/23/1967,female,5.51E+15,JPMorgan Chase,11/8/2023,0.81
1CE75766A8D48796253,electric,brand3,McClurg Ct & Ohio St,TA1306000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,non-member,1/1/2023,17:11:00,1/1/2023,17:13:00,1,Winter,0.05,0.9,253,Ava,Jackson,AvaJackson@gmail.com,10/21/1994,female,3.72E+15,HSBC,3/19/2023,1.215
0F1D6D8FD4ED862C254,classic,brand4,Walsh Park,18067,Walsh Park,18067,41.91,-87.67,41.91,-87.67,member,1/24/2023,10:03:00,1/24/2023,10:39:00,36,Winter,0.05,0.9,254,Ava,Clark,AvaClark@gmail.com,5/24/1968,female,8.06E+15,Bank of America,2/27/2023,0.765
0D2CD2B92A619255255,electric,brand1,Wood St & Taylor St (Temp),13285,Wood St & Taylor St (Temp),13285,41.87,-87.67,41.87,-87.67,member,1/11/2023,18:03:00,1/11/2023,18:03:00,0,Winter,0.05,0.9,255,Emma,Thomas,EmmaThomas@gmail.com,12/7/2002,female,9.18E+15,Bank of America,4/30/2023,0.72
56701CD398F0999E256,classic,brand2,Stetson Ave & South Water St,TA1308000029,Stetson Ave & South Water St,TA1308000029,41.89,-87.62,41.89,-87.62,member,1/30/2023,12:53:00,1/30/2023,12:53:00,1,Winter,0.05,0.9,256,Grace,Jackson,GraceJackson@gmail.com,2/22/1977,female,8.33E+15,HSBC,6/1/2023,0.945
F8EF238309F09D74257,classic,brand3,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/4/2023,18:47:00,1/4/2023,18:52:00,5,Winter,0.05,0.9,257,Mia,Martinez,MiaMartinez@gmail.com,3/28/1955,female,9.66E+15,Wells Fargo,10/27/2023,0.855
961F24D120E1625C258,classic,brand4,McClurg Ct & Ohio St,TA1306000029,Stetson Ave & South Water St,TA1308000029,41.89,-87.62,41.89,-87.62,member,1/10/2023,8:40:00,1/10/2023,8:49:00,9,Winter,0.05,0.9,258,Emma,Lewis,EmmaLewis@gmail.com,3/25/1965,female,6.33E+15,HSBC,4/13/2023,0.675
42F33089E1A8B14F259,docked,brand1,Adler Planetarium,13431,Adler Planetarium,13431,41.87,-87.61,41.87,-87.61,non-member,1/1/2023,12:00:00,1/1/2023,14:53:00,173,Winter,0.05,0.9,259,Chloe,Harris,ChloeHarris@gmail.com,12/9/1972,female,6.85E+15,Wells Fargo,8/1/2023,0.855
454B578A4290C98E260,classic,brand2,Manor Ave & Leland Ave,KA1504000127,Manor Ave & Leland Ave,KA1504000127,41.97,-87.7,41.97,-87.7,member,1/24/2023,19:04:00,1/24/2023,19:32:00,28,Winter,0.06,0.9,260,Isabella,Allen,IsabellaAllen@gmail.com,12/10/1992,female,1.53E+15,Wells Fargo,2/22/2023,1.512
6E2351B8DDF68941261,electric,brand3,Wood St & Taylor St (Temp),13285,Wood St & Taylor St (Temp),13285,41.87,-87.67,41.87,-87.67,member,1/24/2023,17:47:00,1/24/2023,17:48:00,0,Winter,0.06,0.9,261,Chloe,Wilson,ChloeWilson@gmail.com,5/22/1960,female,4.72E+15,Bank of America,4/27/2023,1.512
A86C55B56A3EC26D262,classic,brand4,McClurg Ct & Ohio St,TA1306000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/6/2023,19:14:00,1/6/2023,19:14:00,0,Winter,0.06,0.9,262,Ava,Miller,AvaMiller@gmail.com,9/21/1950,female,2.57E+15,JPMorgan Chase,3/28/2023,1.188
882EED644AE728F5263,electric,brand1,Ashland Ave & Belle Plaine Ave,13249,Ashland Ave & Belle Plaine Ave,13249,41.96,-87.67,41.96,-87.67,member,1/10/2023,7:54:00,1/10/2023,7:54:00,0,Winter,0.07,0.9,263,Charlotte,Williams,CharlotteWilliams@gmail.com,2/25/1996,female,8.42E+15,HSBC,2/8/2023,1.008
474CD7068D35FC73264,electric,brand2,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/5/2023,18:10:00,1/5/2023,18:15:00,5,Winter,0.07,0.9,264,Abigail,Jackson,AbigailJackson@gmail.com,8/31/1952,female,7.46E+15,Wells Fargo,6/10/2023,0.945
1784E90ACFB046B0265,electric,brand3,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/13/2023,18:52:00,1/13/2023,18:58:00,5,Winter,0.07,0.9,265,Mia,Smith,MiaSmith@gmail.com,2/12/1987,female,7.45E+15,Bank of America,1/31/2023,1.26
8FF7992191E01B89266,electric,brand4,Walsh Park,18067,Stetson Ave & South Water St,TA1308000029,41.91,-87.67,41.89,-87.62,non-member,1/31/2023,8:36:00,1/31/2023,8:56:00,20,Winter,0.07,0.9,266,Grace,Jones,GraceJones@gmail.com,1/28/1998,female,7.38E+15,Wells Fargo,8/27/2023,1.071
A6A3F658407D6F2B267,classic,brand1,State St & Van Buren St,TA1305000035,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/2/2023,14:02:00,1/2/2023,14:16:00,14,Winter,0.07,0.9,267,Ava,Smith,AvaSmith@gmail.com,6/15/1991,female,4.89E+15,JPMorgan Chase,10/20/2023,1.071
48CA1B0528F46B3C268,electric,brand2,State St & Van Buren St,TA1305000035,Stetson Ave & South Water St,TA1308000029,41.88,-87.63,41.89,-87.62,member,1/12/2023,18:21:00,1/12/2023,18:28:00,6,Winter,0.07,0.9,268,Chloe,Hall,ChloeHall@gmail.com,5/29/2009,female,7.02E+15,Wells Fargo,3/17/2023,1.134
F5A255C167475F62269,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/6/2023,18:24:00,1/6/2023,18:37:00,14,Winter,0.07,0.9,269,Ava,Walker,AvaWalker@gmail.com,10/31/2005,female,3.37E+15,Wells Fargo,4/25/2023,0.945
308502316D2CFC96270,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,member,1/9/2023,13:09:00,1/9/2023,13:27:00,18,Winter,0.07,0.9,270,Olivia,Jackson,OliviaJackson@gmail.com,4/23/2009,female,7.64E+15,HSBC,7/2/2023,1.008
FD00061B604B8AAD271,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/1/2023,16:25:00,1/1/2023,16:44:00,19,Winter,0.07,0.9,271,Isla,Anderson,IslaAnderson@gmail.com,11/13/1975,female,9.98E+15,JPMorgan Chase,5/21/2023,1.008
CF4BD1B08D275F2F272,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/27/2023,7:44:00,1/27/2023,7:52:00,8,Winter,0.07,0.9,272,Isla,Brown,IslaBrown@gmail.com,6/28/1948,female,2.55E+15,HSBC,4/23/2023,1.071
5818A2304D651511273,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/24/2023,7:40:00,1/24/2023,7:50:00,11,Winter,0.07,0.9,273,Chloe,Davis,ChloeDavis@gmail.com,9/30/1985,female,9.20E+15,Bank of America,10/19/2023,1.26
5AC0357D0B43AEA8274,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/26/2023,7:41:00,1/26/2023,7:52:00,11,Winter,0.07,0.9,274,Ava,Brown,AvaBrown@gmail.com,6/16/1968,female,2.06E+15,Wells Fargo,4/13/2023,1.008
05C02FA19D182792275,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,Stetson Ave & South Water St,TA1308000029,41.87,-87.62,41.89,-87.62,member,1/9/2023,18:19:00,1/9/2023,18:27:00,8,Winter,0.07,0.9,275,Olivia,Davis,OliviaDavis@gmail.com,12/7/1965,female,9.30E+15,Wells Fargo,1/10/2023,0.945
D473C34578C3526F276,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,Stetson Ave & South Water St,TA1308000029,41.87,-87.62,41.89,-87.62,non-member,1/13/2023,14:16:00,1/13/2023,14:24:00,8,Winter,0.07,0.9,276,Scarlett,Thomas,ScarlettThomas@gmail.com,6/19/1993,female,9.70E+15,Citibank,7/20/2023,1.197
FD49FDF409205C5D277,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/15/2023,12:12:00,1/15/2023,12:29:00,16,Winter,0.07,0.9,277,Lily,Miller,LilyMiller@gmail.com,4/9/1948,female,6.25E+15,Bank of America,3/18/2023,0.945
97BF0E6BF13DC878278,classic,brand4,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/15/2023,12:12:00,1/15/2023,12:29:00,17,Winter,0.07,0.9,278,Harper,White,HarperWhite@gmail.com,3/30/1996,female,2.67E+15,HSBC,4/5/2023,1.386
BA997A5E2CC490E4279,electric,brand1,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/15/2023,13:26:00,1/15/2023,13:41:00,15,Winter,0.07,0.9,279,Ava,Jones,AvaJones@gmail.com,4/22/1984,female,2.17E+15,Wells Fargo,3/30/2023,1.008
C9761F565B9FA38A280,electric,brand2,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/15/2023,13:28:00,1/15/2023,13:41:00,14,Winter,0.07,0.9,280,Isabella,Lee,IsabellaLee@gmail.com,5/2/1993,female,8.19E+15,Bank of America,5/7/2023,1.008
B19E08D908F3D76E281,electric,brand3,Broadway & Waveland Ave,13325,Ashland Ave & Belle Plaine Ave,13249,41.95,-87.65,41.96,-87.67,non-member,1/23/2023,19:25:00,1/23/2023,19:35:00,10,Winter,0.07,0.9,281,Isla,Williams,IslaWilliams@gmail.com,7/11/1955,female,7.76E+15,Wells Fargo,2/3/2023,1.008
D55AFCFE8EB63885282,electric,brand4,Damen Ave & Sunnyside Ave,TA1309000012,Manor Ave & Leland Ave,KA1504000127,41.96,-87.68,41.97,-87.7,non-member,1/28/2023,0:19:00,1/28/2023,0:47:00,28,Winter,0.07,0.9,282,Harper,White,HarperWhite@gmail.com,11/14/1985,female,1.79E+15,Bank of America,3/29/2023,1.827
2B11B16A9D74A7D4283,electric,brand1,Stetson Ave & South Water St,TA1308000029,Stetson Ave & South Water St,TA1308000029,41.89,-87.62,41.89,-87.62,member,1/5/2023,14:03:00,1/5/2023,14:25:00,22,Winter,0.07,0.9,283,Isabella,Taylor,IsabellaTaylor@gmail.com,4/3/1991,female,7.84E+15,Bank of America,2/8/2023,1.26
B9090DA1DD6744D1284,electric,brand2,Public Rack - Racine Ave & 109th Pl,877,Public Rack - Racine Ave & 109th Pl,877,41.69,-87.65,41.69,-87.65,member,1/8/2023,22:35:00,1/8/2023,22:57:00,22,Winter,0.05,0.8,284,Lily,Miller,LilyMiller@gmail.com,3/26/2001,female,9.89E+15,HSBC,3/23/2023,1.28
0AB415FC6DB5074B285,electric,brand3,Public Rack - Racine Ave & 109th Pl,877,Public Rack - Racine Ave & 109th Pl,877,41.69,-87.65,41.69,-87.65,member,1/3/2023,21:56:00,1/3/2023,22:07:00,11,Winter,0.05,0.8,285,Abigail,Martin,AbigailMartin@gmail.com,7/13/1956,female,6.77E+15,JPMorgan Chase,8/25/2023,1.2
BE56ABD3DD0A7A7B286,classic,brand4,Stetson Ave & South Water St,TA1308000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/11/2023,18:25:00,1/11/2023,18:29:00,4,Winter,0.05,0.8,286,Amelia,Martin,AmeliaMartin@gmail.com,11/1/1978,female,1.66E+15,Bank of America,9/23/2023,1.28
1842FBEE0B052A9F287,electric,brand1,Ashland Ave & Belle Plaine Ave,13249,Ashland Ave & Belle Plaine Ave,13249,41.96,-87.67,41.96,-87.67,member,1/23/2023,13:01:00,1/23/2023,13:05:00,4,Winter,0.05,0.8,287,Ella,Jackson,EllaJackson@gmail.com,1/31/1962,female,1.94E+15,Citibank,11/6/2023,1.28
E8BC62B0D07A44A8288,classic,brand2,McClurg Ct & Ohio St,TA1306000029,McClurg Ct & Ohio St,TA1306000029,41.89,-87.62,41.89,-87.62,member,1/26/2023,12:43:00,1/26/2023,12:43:00,0,Winter,0.05,0.8,288,Mia,Harris,MiaHarris@gmail.com,12/26/1994,female,4.88E+15,JPMorgan Chase,11/7/2023,3.92
20C75F3E777F656A289,electric,brand3,Wood St & Taylor St (Temp),13285,Wood St & Taylor St (Temp),13285,41.87,-87.67,41.87,-87.67,member,1/11/2023,10:18:00,1/11/2023,10:18:00,0,Winter,0.05,0.8,289,Olivia,Rodriguez,OliviaRodriguez@gmail.com,4/17/1963,female,2.91E+15,Citibank,2/23/2023,1.2
60D06A3486F90E64290,classic,brand4,Halsted St & 18th St,13099,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,member,1/4/2023,7:30:00,1/4/2023,7:45:00,15,Winter,0.05,0.8,290,Ava,Moore,AvaMoore@gmail.com,5/15/1944,female,9.60E+15,Bank of America,2/24/2023,1.24
F8CE06E132699DD8291,classic,brand1,Halsted St & 18th St,13099,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,member,1/3/2023,7:38:00,1/3/2023,7:53:00,15,Winter,0.06,0.8,291,Isabella,Young,IsabellaYoung@gmail.com,11/13/2004,female,3.35E+15,JPMorgan Chase,11/22/2023,8.304
0CDAF29D33959268292,classic,brand2,Wabash Ave & Adams St,KA1503000015,McClurg Ct & Ohio St,TA1306000029,41.88,-87.63,41.89,-87.62,member,1/7/2023,21:57:00,1/7/2023,22:12:00,15,Winter,0.06,0.8,292,Olivia,Clark,OliviaClark@gmail.com,4/9/1978,female,1.57E+15,Bank of America,1/6/2023,1.44
2FEADE086F113873293,classic,brand3,Indiana Ave & Roosevelt Rd,SL-005,Stetson Ave & South Water St,TA1308000029,41.87,-87.62,41.89,-87.62,member,1/20/2023,17:04:00,1/20/2023,17:15:00,10,Winter,0.06,0.8,293,Chloe,Walker,ChloeWalker@gmail.com,2/6/2006,female,8.96E+15,Bank of America,1/30/2023,7.44
3E4D3CCCDB533C49294,classic,brand4,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,member,1/2/2023,12:01:00,1/2/2023,12:36:00,35,Winter,0.07,0.8,294,Amelia,Hall,AmeliaHall@gmail.com,1/30/1953,female,4.20E+14,Wells Fargo,10/29/2023,1.736
EC02BC63A28AF209295,classic,brand1,Broadway & Wilson Ave,13074,Ashland Ave & Belle Plaine Ave,13249,41.97,-87.66,41.96,-87.67,non-member,1/12/2023,17:21:00,1/12/2023,17:31:00,9,Winter,0.07,0.8,295,Amelia,Harris,AmeliaHarris@gmail.com,10/17/1959,female,2.68E+15,Bank of America,6/27/2023,2.464
E23D25B2938A9390296,classic,brand2,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,non-member,1/24/2023,23:28:00,1/24/2023,23:40:00,12,Winter,0.07,0.8,296,Abigail,Davis,AbigailDavis@gmail.com,8/15/1993,female,6.67E+15,Bank of America,10/19/2023,2.464
3F887C4C21877DFE297,electric,brand3,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,non-member,1/11/2023,14:42:00,1/11/2023,14:54:00,12,Winter,0.05,1,297,Harper,Allen,HarperAllen@gmail.com,5/15/1962,female,1.93E+15,HSBC,11/11/2023,0.45
4DF33C66E0A10125298,classic,brand4,Wabash Ave & Adams St,KA1503000015,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/11/2023,13:18:00,1/11/2023,13:36:00,18,Winter,0.05,1,298,Charlotte,King,CharlotteKing@gmail.com,7/24/1990,female,5.41E+15,Wells Fargo,10/13/2023,0.45
7DEBEE2A1D74FDFB299,classic,brand1,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,member,1/2/2023,12:01:00,1/2/2023,12:36:00,35,Winter,0.05,1,299,Ava,Harris,AvaHarris@gmail.com,12/30/1961,female,5.27E+15,JPMorgan Chase,2/10/2023,0.4
0FAFEA79346FB8FA300,electric,brand2,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,member,1/11/2023,12:44:00,1/11/2023,12:54:00,10,Winter,0.05,1,300,Grace,Rodriguez,GraceRodriguez@gmail.com,5/4/1982,female,5.16E+15,Wells Fargo,3/17/2023,0.6
1FADEA265FFD4423301,electric,brand3,W Washington Blvd & N Peoria St,20247,McClurg Ct & Ohio St,TA1306000029,41.88,-87.65,41.89,-87.62,member,1/15/2023,10:17:00,1/15/2023,10:29:00,12,Winter,0.05,1,301,Lily,Miller,LilyMiller@gmail.com,6/27/1964,female,4.99E+15,Bank of America,3/17/2023,0.6
CE052A4FCC466906302,electric,brand4,Indiana Ave & Roosevelt Rd,SL-005,McClurg Ct & Ohio St,TA1306000029,41.87,-87.62,41.89,-87.62,member,1/22/2023,20:57:00,1/22/2023,21:13:00,16,Winter,0.05,1,302,Ella,Johnson,EllaJohnson@gmail.com,2/23/2001,female,5.16E+15,Bank of America,7/11/2023,0.55
1B5638A363484DD0303,docked,brand1,Indiana Ave & Roosevelt Rd,SL-005,Adler Planetarium,13431,41.87,-87.62,41.87,-87.61,non-member,1/9/2023,14:20:00,1/9/2023,14:50:00,30,Winter,0.05,1,303,Isla,Allen,IslaAllen@gmail.com,8/16/1991,female,6.62E+15,JPMorgan Chase,2/25/2023,0.55
732420C2185ECE68304,classic,brand2,Michigan Ave & Madison St,13036,Stetson Ave & South Water St,TA1308000029,41.88,-87.63,41.89,-87.62,member,1/18/2023,12:47:00,1/18/2023,12:51:00,4,Winter,0.05,1,304,Harper,Hall,HarperHall@gmail.com,12/30/1960,female,7.10E+15,HSBC,11/7/2023,0.45
872C27641B53B7E9305,electric,brand3,Wabash Ave & Adams St,KA1503000015,Adler Planetarium,13431,41.88,-87.63,41.87,-87.61,member,1/9/2023,8:05:00,1/9/2023,8:13:00,9,Winter,0.05,1,305,Ava,Garcia,AvaGarcia@gmail.com,1/28/1950,female,7.36E+15,HSBC,9/14/2023,0.35
AD9505114740AFD2306,classic,brand4,Wabash Ave & Adams St,KA1503000015,Wood St & Taylor St (Temp),13285,41.88,-87.63,41.87,-87.67,member,1/16/2023,16:09:00,1/16/2023,16:33:00,24,Winter,0.05,1,306,Emma,Harris,EmmaHarris@gmail.com,7/16/1973,female,5.61E+15,HSBC,4/28/2023,0.35
0B35A702A64D4F4B307,electric,brand1,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,member,1/24/2023,10:45:00,1/24/2023,10:54:00,9,Winter,0.05,1,307,Isla,Moore,IslaMoore@gmail.com,10/25/1983,female,8.44E+15,JPMorgan Chase,5/22/2023,0.2
93DB5C30E4E85062308,classic,brand2,Halsted St & Maxwell St,TA1309000001,Wood St & Taylor St (Temp),13285,41.86,-87.65,41.87,-87.67,non-member,1/24/2023,10:50:00,1/24/2023,11:09:00,19,Winter,0.05,1,308,Isla,Rodriguez,IslaRodriguez@gmail.com,8/26/1983,female,1.81E+14,Citibank,5/21/2023,0.35
0EF350C492BB8032309,electric,brand3,Wilton Ave & Diversey Pkwy,TA1306000014,Walsh Park,18067,41.93,-87.65,41.91,-87.67,member,1/21/2023,10:50:00,1/21/2023,10:59:00,10,Winter,0.05,1,309,Emma,Walker,EmmaWalker@gmail.com,10/15/1950,female,1.05E+15,HSBC,7/9/2023,0.45
66658DE363AEB7E1310,electric,brand4,Green St & Washington Blvd,13053,Stetson Ave & South Water St,TA1308000029,41.88,-87.65,41.89,-87.62,member,1/16/2023,15:47:00,1/16/2023,15:57:00,9,Winter,0.05,1,310,Charlotte,Miller,CharlotteMiller@gmail.com,11/7/1970,female,8.20E+15,HSBC,2/3/2023,0.7
04DA6A695D21FEB3311,classic,brand1,Western Ave & Lunt Ave,RP-005,Manor Ave & Leland Ave,KA1504000127,42.01,-87.69,41.97,-87.7,member,1/24/2023,18:32:00,1/24/2023,19:03:00,31,Winter,0.05,1,311,Charlotte,Smith,CharlotteSmith@gmail.com,5/20/1963,female,8.97E+15,JPMorgan Chase,2/20/2023,0.6
